...1,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q31,Q32_1,Q32_2,Q34,Q35,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_DO,Q3.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.2_DO,Q3.2,Q4,Q5,Q5_3_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q10,Q11,Q12,FL_35_DO,ill_honest,undoc_honest,honest,ill_hardworking,undoc_hardworking,hardworking,ill_unlawful,undoc_unlawful,unlawful,ill_violent,undoc_violent,violent,ill_intelligent,undoc_intelligent,intelligent,ill_uneducated,undoc_uneducated,uneducated,ill_lazy,undoc_lazy,lazy,ill_immoral,undoc_immoral,immoral,ill_loyal,undoc_loyal,loyal,ill_responsible,undoc_responsible,responsible,ID,Treatment,Response,Hispanic/Latino,Not Hispanic/Latino,Latin America,Europe,Middle East,Asia,Third-world/poor country,Construction,Food,Gardener,Maid,Unemployed,Job Americans Don't Want,Hardworking,Honest,Loyal,Intelligent,Responsible,Immoral,Lazy,Uneducated,Unlawful,Violent,Family-oriented,Religious/church-going,Poor/low socio-economic status,Stealing American's Jobs,Seeking welfare,Better life,Fleeing/escaping hardship,"No ""typical"" unauthorized immigrant",Criticize US immigration process,"Risk-taking, brave",Contributions to U.S.,Are trying or should try to become legal,Nobody illegal on stolen land,US doesn't treat well,American dream,Unfair/disrespectful to legal immigrants and citizens,Anti-unauthorized immigration = racism,Respondent talks about their connection/experience,Opposition to terminology
NA,12/5/20 20:36,12/5/20 20:43,100,421,TRUE,12/5/20 20:43,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/5/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 (not well at all),3,3,1 (not well at all),3,1 (not well at all),1 (not well at all),1 (not well at all),3,3,Uneducated|Immoral|Responsible|Honest|Unlawful|Hardworking|Lazy|Loyal|Intelligent|Violent,"I have no hate towards undocumented immigrants. My parents both legally immigrated here from the Philippines in hopes for a better life for my sibling and me. I have empathy for undocumented immigrants because in a lot of cases, they only seek for a better future for their family. I believe that they do not steal jobs because most of the jobs undocumented immigrants can get are ones that no one strives for. I wish it was easier for people to become legal citizens in the U.S. because then there wouldn't be as much undocumented ones. I wish my family from the Philippines can come here, but the immigration process is so difficult.",19,Female,NA,Asian,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,1,1,NA,3,3,NA,3,3,NA,1,1,NA,3,3,NA,1,1,NA,1,1,NA,1,1,NA,3,3,NA,3,3,M9tn3,T4,"I have no hate towards undocumented immigrants. My parents both legally immigrated here from the Philippines in hopes for a better life for my sibling and me. I have empathy for undocumented immigrants because in a lot of cases, they only seek for a better future for their family. I believe that they do not steal jobs because most of the jobs undocumented immigrants can get are ones that no one strives for. I wish it was easier for people to become legal citizens in the U.S. because then there wouldn't be as much undocumented ones. I wish my family from the Philippines can come here, but the immigration process is so difficult.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NA,12/5/20 21:11,12/5/20 21:16,100,309,TRUE,12/5/20 21:16,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/5/20,3,5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),4,3,Lazy|Responsible|Loyal|Immoral|Hardworking|Intelligent|Honest|Violent|Unlawful|Uneducated,"I believe illegal immigrants should attempt to legalize themselves in our country, but I also think these individuals deserve to have a good life and success in the United States. I believe the U.S. should make it easier for immigrants to become citizens, as I believe many of these individuals are hard working and intelligent and can make the country better.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female,NA,White,No,Independent,NA,Neither,"Moderate, middle of the road",Moderate,"My parents, grandparents and I were all born in the USA.",C3,3,NA,3,5,NA,5,1,NA,1,1,NA,1,5,NA,5,1,NA,1,1,NA,1,1,NA,1,4,NA,4,3,NA,3,VjuG2,T3,"I believe illegal immigrants should attempt to legalize themselves in our country, but I also think these individuals deserve to have a good life and success in the United States. I believe the U.S. should make it easier for immigrants to become citizens, as I believe many of these individuals are hard working and intelligent and can make the country better.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NA,12/5/20 23:34,12/5/20 23:36,100,142,TRUE,12/5/20 23:36,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/5/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,3,3,3,2,3,3,Intelligent|Responsible|Unlawful|Hardworking|Uneducated|Immoral|Loyal|Honest|Lazy|Violent,"They are usually people who are just seeking a better life and don't want to wait forever to gain citizenship. However, not all of them are coming here for good reason, but most of them are.",19,Male,NA,White,No,Republican,NA,NA,Slightly conservative,NA,"My parents, grandparents and I were all born in the USA.",C6,NA,3,3,NA,3,3,NA,4,4,NA,2,2,NA,3,3,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,3,3,FZBBg,T6,"They are usually people who are just seeking a better life and don't want to wait forever to gain citizenship. However, not all of them are coming here for good reason, but most of them are.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 6:19,12/6/20 6:21,100,120,TRUE,12/6/20 6:21,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,3,5 (very well),4,2,3,3,3,3,3,3,Unlawful|Intelligent|Violent|Hardworking|Responsible|Lazy|Immoral|Loyal|Uneducated|Honest,Very hard working.  Good hearted.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,White,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C1,3,NA,3,5,NA,5,4,NA,4,2,NA,2,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,dyDDK,T1,Very hard working. Good hearted.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 6:47,12/6/20 6:49,100,160,TRUE,12/6/20 6:49,anonymous,EN,NA,Yes,Yes,NA,12/6/20,3,3,4,4,2,4,3,2,3,3,Intelligent|Hardworking|Uneducated|Unlawful|Honest|Loyal|Immoral|Violent|Lazy|Responsible,"They may have encountered some political troubles in their country, so they must come to the United States to find a source of income.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,Asian,No,Democrat,NA,NA,Slightly liberal,NA,Other,C3,3,NA,3,3,NA,3,4,NA,4,4,NA,4,2,NA,2,4,NA,4,3,NA,3,2,NA,2,3,NA,3,3,NA,3,FNjSw,T3,"They may have encountered some political troubles in their country, so they must come to the United States to find a source of income.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:05,12/6/20 12:07,100,121,TRUE,12/6/20 12:07,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 (not well at all),3,2,1 (not well at all),2,2,2,2,2,2,Violent|Uneducated|Unlawful|Hardworking|Lazy|Immoral|Responsible|Honest|Intelligent|Loyal,somone who overstayed their visa. now they don't have access to things such as healthcare,20,Female,NA,Asian,No,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C2,NA,1,1,NA,3,3,NA,2,2,NA,1,1,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,i3GS2,T2,somone who overstayed their visa. now they don't have access to things such as healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:05,12/6/20 12:08,100,183,TRUE,12/6/20 12:08,anonymous,EN,NA,No,No,NA,12/6/20,3,5 (very well),1 (not well at all),1 (not well at all),4,2,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Honest|Loyal|Intelligent|Unlawful|Uneducated|Hardworking|Violent|Immoral|Responsible|Lazy,Someone who leaves their country and comes to a different one. They likely have a job that does not allow for much upward mobility.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Female,NA,NA,Yes,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C5,3,NA,3,5,NA,5,1,NA,1,1,NA,1,4,NA,4,2,NA,2,1,NA,1,1,NA,1,5,NA,5,5,NA,5,ktt2H,T5,Someone who leaves their country and comes to a different one. They likely have a job that does not allow for much upward mobility.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:16,12/6/20 12:19,100,199,TRUE,12/6/20 12:19,anonymous,EN,NA,Yes,Yes,NA,12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,3,3,3,2,3,3,Unlawful|Honest|Immoral|Intelligent|Violent|Loyal|Responsible|Uneducated|Lazy|Hardworking,"I do think it is unlawful, but it is not right to stereotype someone as lazy, evil, or violent, no matter what the instance is without actually knowing them.",18,Female,NA,White,No,Democrat,NA,NA,Slightly liberal,NA,I am an immigrant to the USA and a naturalized citizen.,C4,NA,2,2,NA,3,3,NA,4,4,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,3,3,iUmec,T4,"I do think it is unlawful, but it is not right to stereotype someone as lazy, evil, or violent, no matter what the instance is without actually knowing them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:18,12/6/20 12:21,100,164,TRUE,12/6/20 12:21,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1 (not well at all),3,2,1 (not well at all),1 (not well at all),3,3,Violent|Unlawful|Loyal|Lazy|Uneducated|Immoral|Hardworking|Honest|Intelligent|Responsible,I feel like the typical undocumented immigrant is a hard-working person who came here to find a better life for their family. They are probably working multiple jobs or very long hours to make money to support their family.,19,Female,NA,Asian,No,Democrat,NA,NA,Liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C6,NA,3,3,NA,4,4,NA,2,2,NA,1,1,NA,3,3,NA,2,2,NA,1,1,NA,1,1,NA,3,3,NA,3,3,zZTqa,T6,I feel like the typical undocumented immigrant is a hard-working person who came here to find a better life for their family. They are probably working multiple jobs or very long hours to make money to support their family.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:20,12/6/20 12:23,100,171,TRUE,12/6/20 12:23,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",8/24/96,4,2,4,4,2,3,3,3,2,2,Loyal|Immoral|Hardworking|Lazy|Unlawful|Honest|Intelligent|Responsible|Violent|Uneducated,They should be regulated through federal laws to reduce criminal rates related to illegal immigrants.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,Male,NA,Asian,No,Democrat,NA,NA,Slightly liberal,NA,Other,C3,4,NA,4,2,NA,2,4,NA,4,4,NA,4,2,NA,2,3,NA,3,3,NA,3,3,NA,3,2,NA,2,2,NA,2,TVhs3,T3,They should be regulated through federal laws to reduce criminal rates related to illegal immigrants.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:37,12/6/20 12:39,100,142,TRUE,12/6/20 12:39,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,3,3,5 (very well),2,3,3,3,2,2,3,Unlawful|Honest|Immoral|Hardworking|Intelligent|Uneducated|Loyal|Responsible|Lazy|Violent,"They are normally hardworking, especially because they want a better life, however they are dishonest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,White,No,Republican,NA,NA,Conservative,NA,I am an immigrant to the USA and a naturalized citizen.,C5,3,NA,3,3,NA,3,5,NA,5,2,NA,2,3,NA,3,3,NA,3,3,NA,3,2,NA,2,2,NA,2,3,NA,3,rbTvJ,T5,"They are normally hardworking, especially because they want a better life, however they are dishonest.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:49,12/6/20 12:53,100,238,TRUE,12/6/20 12:53,anonymous,EN,NA,NA,NA,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),3,3,2,3,3,3,3,3,Honest|Loyal|Responsible|Hardworking|Unlawful|Lazy|Violent|Uneducated|Intelligent|Immoral,"I think undocumented immigrants come here for a reason. That reason is not necessarily nefarious. They are usually just looking for a better life. Judging any of the previous characteristics off just their immigration status is not fair. Like anyone else it is a perosn to person thing. You can't judge someone's character just by their immigration status. Except that they are probably hard working, as they are trying to do good for their family.",29,Female,NA,Other,No,Democrat,NA,NA,Slightly liberal,NA,"My parents, grandparents and I were all born in the USA.",C4,NA,3,3,NA,5,5,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,2Vdn8,T4,"I think undocumented immigrants come here for a reason. That reason is not necessarily nefarious. They are usually just looking for a better life. Judging any of the previous characteristics off just their immigration status is not fair. Like anyone else it is a perosn to person thing. You can't judge someone's character just by their immigration status. Except that they are probably hard working, as they are trying to do good for their family.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 12:57,12/6/20 12:59,100,144,TRUE,12/6/20 12:59,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 (not well at all),2,5 (very well),3,2,4,4,5 (very well),1 (not well at all),3,Violent|Honest|Uneducated|Intelligent|Loyal|Lazy|Hardworking|Immoral|Unlawful|Responsible,They should not be allowed in this country because they demonstrate a lack of care for our laws as they break one simply by entering the country illegally.,18,Male,NA,White,No,Republican,NA,NA,Extremely conservative,NA,"My parents, grandparents and I were all born in the USA.",C6,NA,1,1,NA,2,2,NA,5,5,NA,3,3,NA,2,2,NA,4,4,NA,4,4,NA,5,5,NA,1,1,NA,3,3,kSpy6,T6,They should not be allowed in this country because they demonstrate a lack of care for our laws as they break one simply by entering the country illegally.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 13:05,12/6/20 13:07,100,152,TRUE,12/6/20 13:07,anonymous,EN,NA,Yes,Yes,NA,12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),3,2,4,4,2,2,4,4,Hardworking|Loyal|Lazy|Honest|Uneducated|Violent|Responsible|Immoral|Intelligent|Unlawful,Someone who comes to the U.S. to find better a life and job opportunities. The need for immigration is pressing or they do not have the resources needed to navigate the process on their own,22,Male,NA,White,No,Independent,NA,Closer to Democratic Party,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C2,NA,3,3,NA,5,5,NA,3,3,NA,2,2,NA,4,4,NA,4,4,NA,2,2,NA,2,2,NA,4,4,NA,4,4,JeAER,T2,Someone who comes to the U.S. to find better a life and job opportunities. The need for immigration is pressing or they do not have the resources needed to navigate the process on their own,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 13:10,12/6/20 13:13,100,194,TRUE,12/6/20 13:13,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,NA,12/6/20,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),3,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Hardworking|Violent|Loyal|Honest|Immoral|Unlawful|Intelligent|Uneducated|Lazy|Responsible,hard working and with a dream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Male,NA,White,No,Republican,NA,NA,"Moderate, middle of the road",Moderate,I am an immigrant to the USA and a naturalized citizen.,C1,5,NA,5,5,NA,5,1,NA,1,1,NA,1,5,NA,5,3,NA,3,1,NA,1,1,NA,1,5,NA,5,5,NA,5,AbOPF,T1,hard working and with a dream,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NA,12/6/20 13:13,12/6/20 13:17,100,192,TRUE,12/6/20 13:17,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,NA,12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,3,2,3,2,2,3,Lazy|Unlawful|Immoral|Honest|Hardworking|Violent|Responsible|Loyal|Uneducated|Intelligent,"Nothing personal against them. Wish them well, although I wish they would come to the country legally.",22,Male,NA,White,No,Republican,NA,NA,Conservative,NA,"I was born in the USA, but at least one of my parents is an immigrant",C2,NA,2,2,NA,4,4,NA,4,4,NA,3,3,NA,3,3,NA,2,2,NA,3,3,NA,2,2,NA,2,2,NA,3,3,Twtfe,T2,"Nothing personal against them. Wish them well, although I wish they would come to the country legally.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
